A,B,C,D,E,X
3.5774907897438064,-5.846165378345301,2.3293150262639677,1.0972120779282992,0.8911324208903091,2
3.3709823969372614,4.1459423344796456,-3.1314689116931564,-1.5447157958364914,1.9664256801534048,3
2.9181222479420432,0.7265109582571835,-2.0608936483666445,-2.6570897324348177,0.6613853782065872,3
-0.005330554290093437,1.6255835968393868,1.3786086479469717,1.5044592576458793,1.002844326626462,1
-0.08012956123127046,1.8007377606237907,1.1678597927686587,2.046460695621065,0.9160241536231566,1
3.940624173619938,0.7723360924016973,-3.4163931109785004,-2.1364862740020616,0.741719045870993,3
2.1404017191948173,0.41040740040050294,-1.1752475645033496,-1.492036482780988,0.8768208061720316,3
-1.4841110863519182,0.2280662123139534,2.149664935891725,1.6641846584827227,2.4861581044961247,0
2.0661693927918376,-2.395619846233834,-1.9600269250759181,-1.32063176627956,-1.593084889527602,2
2.2967145667753184,1.5231816253760493,1.1762754431747608,0.7288173861735441,1.806492882640462,1
-2.12119562369861,3.1658533051752737,1.5271793321076332,-3.1707997376350265,1.3469637182694572,0
3.439704781627448,-0.10504100711796682,4.644502511118722,1.6485779076041989,3.0157153950915037,1
-2.4257986597042507,2.603916924293274,-0.8566992491694276,-0.44117526372465465,0.03253351926373882,0
1.419121329975775,-0.9363798254162086,-3.593916255167097,-1.8843625777695754,-1.3375287639314406,2
-3.0766843624068594,-0.12223201149071583,0.8850276364027315,-1.8870457619965437,1.0679559511840546,0
1.2212276596644942,0.3900193522731563,-1.7862440349793922,-4.2530135084002065,-3.863975926047777,2
-2.4805868124508823,0.3969616224257244,0.829515461440143,-1.9609091467652842,0.9950268408528533,0
2.4440169736522646,-0.8368437210546236,1.9498368478775403,2.2643743814395236,1.2893117454371228,1
3.723230679301749,-2.297935299646742,1.5831909847450008,-3.7756994644347834,-1.4429794138926002,2
0.4762499339700137,2.782335053031971,-0.7463331727192347,-1.675792394920295,3.011025920699404,3
2.092780187327055,-0.18555507343138045,2.557301471226272,1.5383757002396246,1.7010455990907911,1
1.7454294437406612,2.884693700543922,3.0061323664855664,4.294462136179831,2.401293113037669,1
2.0387155576681146,-3.1260565002584837,-1.5145705679038202,-1.3099346053853609,-2.595387091589752,2
2.373759771816368,1.067239413103748,3.0349669606652583,1.195427190881957,2.3885294009675953,1
0.6866498810165789,2.1324261005910703,1.4639655799605518,-1.4945479549568104,1.1515721976681979,0
3.023306560570223,-1.3567894079647769,-0.15599739196016404,-3.781290083191578,-1.4923796943140073,2
0.626511664608094,-0.3870667350451873,2.273288115095675,1.3525089832268669,0.9620335906512139,1
0.4595116363542835,-0.6709490717145727,-1.2643676585785817,-0.5672032348302178,-0.7685896286087142,2
-1.5526547829924724,1.7246435300198286,1.0650003862109603,-2.2040512281211853,1.0616692756935333,0
-3.4805367067824218,0.9451067110315305,0.5433258680387174,-1.096452898419674,0.2622378998779289,0
0.5580009334946426,0.27161946084447486,-1.8040596777417595,-2.4527013114636267,-2.30475909091564,2
0.510173353030692,-1.3789012872095585,-3.198344462155207,-0.5360024156238514,-2.057312158702137,2
0.5101133374444138,1.0484692756051799,0.6317942615831544,0.33829664627145717,0.6979017705271976,1
-0.7759644476410732,-0.22631950483736518,-0.5005828994502284,-1.101068821742747,0.9388941811318113,3
-3.197120882979834,2.8440144559412666,1.30171746699668,-3.0080210126809916,0.7055972291324782,0
0.5957007829346483,0.6001564220204834,-1.0316180728845927,-2.009450035577119,1.5419485142089404,3
1.1435996210063275,-2.8891378963786973,-0.9159974532562972,0.8184859368917574,-0.5241045055164285,2
2.812954123542641,-0.42313593892781975,-1.100382469630772,-4.8681229887667055,-2.877470998803173,2
4.810255130037574,3.981669823557853,-3.887514002088351,0.08449879104834945,2.62525145385691,3
-1.6096796506226585,3.0065789923313515,1.7270910865185618,-4.292040022890829,1.1710452568016128,0
3.8080589032531877,1.766940830973832,0.03873854997694548,0.44825253955713373,1.5499189571641108,1
-0.7936750304554256,0.8693888359200453,1.991144616852766,0.5293419278897492,0.6959129189039043,1
-3.5903397665063124,0.3324820160574231,2.915983963092348,-1.2384117330911357,1.292490021571077,0
0.32414004473253066,1.4497046477953908,-1.4706284638686593,0.12773237771531498,2.1860918425541365,3
2.277663892490971,1.165881644965786,0.2753761627821385,0.6574295371808018,1.07520600002438,1
-0.5991963055608513,1.2669502342112005,1.2359477424093472,-0.6997598373364246,2.287343414673597,0
2.011901236328545,1.4023636660233474,1.8701822998499584,2.908393896415255,2.0002373129816773,1
2.2989492459294176,1.6369208167652154,-0.13893755482303805,0.3722396308912137,1.1032206257867316,1
1.6470117557992718,0.31438309420186794,-0.9613848210656464,-2.2500659440731976,0.7459109884557933,3
3.140377483307404,0.4432362146044626,-2.515288153294504,-1.685418445268906,1.6626863521262616,3
-2.7195562550548735,2.0531736659338944,-0.052424717561525114,-3.065840137103063,0.4928565836020442,0
-0.6029252677693617,-0.1877009843723043,2.350033738608734,-0.16151261543425677,2.562073713690539,0
-0.0006669305321742591,2.009420183987774,2.519389023737424,-1.305423410399022,3.247154802591484,0
-2.2088836147711395,2.684770954627845,1.738899046844843,-2.966708518735561,0.05225809338658505,0
1.5512850148548885,-0.18637908414111992,-1.3202629908737398,-4.281163724740388,-4.234757828780744,2
1.3820287077667672,-1.1796574468004575,-0.6678910337642197,-0.9647184684053671,-0.782116741055221,2
2.524667029870468,-4.595621756381606,-1.0625236432152154,-0.2556327205251061,-2.4602898342367,2
-3.711522387249119,1.7242155715435117,1.356485015905609,-2.4790547532990206,1.198844493207868,0
0.23448209061776115,1.2385688066117106,1.1076727198967662,-0.04075938282202096,0.7627442388713048,1
-1.0119581112559048,4.373478907583613,-0.4785856640356123,2.7859423630156543,0.5560960800654885,1
1.7221719442441668,1.1461075036775616,-1.890938881913145,-1.106943981292876,1.497797046212769,3
0.3703687173259451,2.466654808287328,-1.8392427170997605,0.32726034144051663,2.3627609169394668,3
0.33185795466402723,-3.3813590337071977,-1.1306511019196925,2.4583219667563774,-0.2865236206332076,2
1.0323994008918884,0.17754612818611015,-1.123194903957097,-1.242421457075894,0.6858664260682232,3
-1.6949282852002785,3.009570978376888,0.638155504678854,-2.77611541000105,1.047962177318037,0
-0.49434140009018335,3.113980060460721,1.9326386630111116,-3.355707320022283,1.0619778431077331,0
1.6009975624648838,2.3069240857679514,-1.8568272948680993,-1.6736466060099897,1.633615326760282,3
1.172277830671997,1.723574474069351,1.2918020942437387,1.2579823041589377,1.5099325340927416,1
-2.418590877621798,3.194029686076119,0.7797208105376965,-3.8187415729058576,0.8044810362993017,0
0.6878120992584026,-0.9016340140137489,1.110524697962034,-0.5648143859989174,0.5749595068639776,1
3.081272880451211,2.9810776758050603,-2.7419817032630194,-0.5716007628808485,3.08176208594647,3
2.137194197908834,-2.9119400227270953,-0.9176686673558854,-1.0621634173398695,-1.6032436365172944,2
-0.9107192553234809,3.574791908560166,-0.8411776616670243,3.779603519598762,0.04864390904425653,1
0.677755427955746,-0.9542992044204933,-2.790594755121325,-0.366655545120967,-0.5867158658803865,2
0.8820155291046504,0.7974790051304766,-1.3875049666335348,-1.2153774396755899,0.7749937512518256,3
1.108835041898119,0.6147183550686504,-1.7918323451489526,-2.39217508377185,-0.8148483090761399,2
0.13094281690918974,1.4058864652317549,0.325056558609927,1.8133783839990385,0.16743838315702164,1
2.4586789495263,1.0107534501259612,-1.323363215681577,-2.763763868065742,1.482345451370878,3
1.681291654106622,2.1612631008079686,-2.3528271508499765,-0.9386887147646138,2.5534638496361195,3
0.5858504162920782,1.859515677612362,-0.712618975173755,1.9807639117599118,0.3976486284029972,1
-1.9161045844342883,2.9967447860322625,1.475978105722237,-4.964622257945195,0.9102737012917571,0
2.847579908474894,-0.8424849555901153,2.3045785110478127,-0.91746050988765,1.7041899474336681,1
2.6302974745291756,-4.155177612241337,0.007944942484728879,-0.04216686785555046,-0.4654494512053633,2
1.2747848017525332,-0.9455874206957797,-1.2525759201860596,-1.4499154097596239,-1.1315335454687672,2
-2.4576489361757945,0.3858342226849858,1.6282205222844206,-1.3129665621273388,1.3075462156384163,0
1.1224740844336298,2.2764244629624977,-1.4756362594512165,-0.591917871386239,1.904101630510691,3
2.83880085826559,1.781644753773663,-1.8941045940247816,-0.9414625503372611,1.478497746339152,3
2.2074008982971285,-0.7587224264153141,-0.9693984641119103,-3.6046982630671307,-2.492665092005059,2
0.5217079569612658,2.32967909054761,3.608498930243964,0.8540290178485163,2.3765452908280995,1
3.638693042598104,0.8429969911574826,-2.951414921656189,-0.4480347376353979,0.9993222307333007,3
0.4879567045751714,0.1801528987641523,-1.3341363798949244,-2.7347100920414777,-3.202073362956773,2
-0.42738716984546987,2.1576884174261104,-0.1986187039332039,1.6958662973045229,0.4292997569566184,1
3.4892981304861843,-3.7872196252814896,-0.3510970349742575,-1.835443202526292,-1.7710064236640262,2
3.011945805776071,2.007100935492193,-1.891475640099625,-2.2916024266104937,2.133756870748501,3
0.6405171691365287,-1.4731125597021133,-0.25001763471951466,-0.9430139939559733,-2.0136815413314535,2
3.3761959414594154,1.0918439980152304,2.058709183524864,0.043217419658312606,2.1838392527334687,1
-0.1272343261816291,2.409005424517352,-1.0763020204080962,0.34801282250835874,0.9838210343495526,3
-1.0907725709550968,-0.29627795178892713,-3.2476943058856733,1.6858798921282894,0.23493540670602386,2
3.116422055802515,-3.821238826681945,-0.11150081218446384,-1.2186614404321763,-1.2695265702233294,2
0.7247565516710622,-2.1148253137073043,0.10105788514844316,-0.8415162447750428,-0.3382185404861229,1
3.6731138474825658,-0.303745053859964,2.3533242489028816,-0.8489468202300943,2.0289561766775783,1
-1.5949171286431614,3.0075185911445237,1.4455922273123498,-2.4751537072928986,1.0403536598293097,0
1.4494095923857893,-3.4762365563796958,-1.2401072226094831,0.6428322336241457,-1.1205126219216266,2
-3.7422281106137443,-0.08578603124009421,0.6835168082128389,-1.4570793323609033,0.1855531988904553,0
1.195545839619521,1.1903659046467947,1.6730826562092136,-0.04224599621318559,2.650784869103018,0
2.8752505040620715,0.9540961332811178,2.201286642533772,-0.07465802003184763,2.059694879585349,1
1.9489330505723728,-2.5408495279828616,-1.3745975412099378,-1.4944562354312696,-2.124663035105806,2
0.9209878069718663,-2.2855907682626104,-0.8162240177586734,1.3732990842721415,0.909911241870442,2
-2.7467581196074873,0.7804412018960959,2.0563325832901693,-1.94958339265873,1.439752818281521,0
0.4847277331907729,2.0817631408037744,2.113694434364848,2.914752610489364,1.7098251247686354,1
1.1651862331077099,3.677071515161506,1.8344953256305625,3.02633323955711,2.163875410859383,1
0.2668389275350618,1.5858204559196765,0.8705469990962937,-0.3431035081705043,1.2098883982172142,0
-0.9533838768451708,0.8385718482283362,0.6208198538249879,2.654812776989814,-0.06130131632295477,1
-2.17968885559369,2.0812109170701563,1.3480717190846474,-3.1402226826076864,1.9790584498510486,0
3.3706101004413025,2.3397109650353327,2.868169491801532,3.3011326587023255,3.090737418500895,1
-1.0134164640333485,2.154874083750667,0.14737745362428867,2.436925633008193,0.24450267252103086,1
2.577051476455442,-0.9310929011716466,-1.6604805608364313,-3.1505292244581042,-1.0236745193184582,2
-3.2902985881942346,1.5296845840029887,2.5197396414421824,-1.4168860301333295,0.9762564368258767,0
-3.7964209291178013,0.006564065802377561,0.6041489379922059,-1.2606645435886425,0.2777146111537212,0
3.761728870483929,0.8813430498931778,0.7782702295102855,-0.6522590271435167,1.7358044034306102,1
0.4825188621847649,2.6601658993677093,2.5523036848702887,3.0911184872972077,1.7490359643136624,1
0.6567347917908558,-0.7584844971579594,-0.3753923487468087,-2.784669298764774,1.9785721195674395,3
-2.0692354332157628,0.7730724873645518,0.7659892889562049,-1.7136602965905792,1.7675134422759067,0
1.6959905105013504,3.521062028445039,-1.612271771524469,-1.4224212359643367,2.2009211723544624,3
1.348060258982972,-0.16620315220443072,-1.3568126470817796,-1.4706397589465812,2.5889865300283486,3
-0.06334138615548834,-1.6049452197951992,-4.334860718366062,0.6598812452773157,-1.5904928075979827,2
-1.9029266971790788,2.99055653417492,0.5824794221192351,0.3811596284148795,0.8074642702127656,0
0.9608547820470101,3.0584411121695227,1.9575186308141301,-2.723737110722224,2.53559156201002,0
1.4588614797040576,-0.3934373563384701,-1.5758221562490875,-2.4418074169492168,-1.5891716048797486,2
-1.628776332099524,-0.1996641657205842,0.8633587354275631,0.7309497844179509,1.3253739890168663,0
-1.7978320025693162,1.942954554733551,1.4567700688432679,0.6806597803280128,1.1884001001567004,0
1.3373712170426277,3.466013610506467,-1.9565757863987634,-0.06778898936370847,1.6899552013758878,3
2.8131714147141738,-0.43837457435449334,3.354736032873603,1.8753600982311809,2.3268446859716603,1
2.7577851274776752,3.2344494842199794,0.14305925740085557,1.5190379575187638,1.7520544041107198,1
2.2244475678431668,-2.691073088964968,-2.151611483832432,-0.8182300779245971,-0.5750591091787641,2
1.8590665568806528,-3.5058741247209917,-1.7613413666665025,0.02869381133993887,-1.260696020415841,2
-3.221550352841928,1.6384376217097283,1.018366665216052,-1.1856261243509683,0.3524295431251361,0
0.5334707241725729,1.0481285240133174,1.027317928453395,-2.42170569971197,1.8114922017719968,0
0.9517457203124913,2.142255115509208,2.525908987035826,-2.2689798306088496,3.7051548696865853,0
1.0140329145000946,1.083042043568796,0.7055298720153336,0.9174333535029028,0.8311540385767965,1
1.2497562827755468,2.6694589509399806,-0.2692244042367633,1.048511848128839,0.9095549076401488,1
1.506570437231181,1.211431762823883,1.66962068344719,-0.015319836138821596,2.859190729994255,0
2.3236577481473817,-4.084489353703748,-0.9244289510124133,-0.046644535616655824,-1.1887239800676679,2
0.4109689566417707,2.33202040847994,-1.4478664656766234,-0.1343165606113681,2.2063912847519784,3
3.983419966065418,1.3655121134754498,-2.690777897346352,-1.6188553575975742,1.8476979301309662,3
1.0661096377051351,1.6012000526845875,-1.1024444998804084,0.16063822673229033,2.292358251183452,3
3.0434778108338967,2.9926134214328464,2.7688539644548134,2.4931625564277304,3.099170513297858,1
2.365661071419733,1.608088327665729,-2.076425147577806,-1.6004653222705991,2.16135415144744,3
-1.105524871818035,0.804728329297292,0.23103005557526357,-2.4421988358892226,0.9557539556268875,3
1.6957172378761325,-1.2427482438231112,-0.9623071734518623,-3.0443486310783134,-3.3668899596055466,2
0.8296523004746974,1.7092636567907946,1.8969104046970489,-1.2322882750870723,2.5873107415961014,0
1.106795773761016,-0.2022426120277392,-2.1216677599538905,0.15212762097568477,1.7891977406247834,3
3.4911411419455405,0.2545293582590482,1.237738196636961,-1.6077327127317464,1.638750717247505,1
3.4887463845483477,2.624900372630635,1.4908701504947985,0.24835370987327088,2.408857146872071,1
-2.954592675703147,0.9656084327730038,1.3194964501953732,-1.8363409985031285,1.135029852301789,0
-2.875699342360777,-0.5016533274890334,0.7385413051813214,-1.5232665307630668,0.5498191937482599,0
2.8432989220529237,0.5803779257175379,1.9097249460717969,1.2614594442913425,1.7091881675906526,1
-0.0031858282953365347,1.4231894506838454,0.14919357504446373,1.3979126197501417,0.4884109619979484,1
0.5829582665126346,-2.3982043467173484,-2.881096973255087,0.359951835241868,-1.9435626387252263,2
1.4763872034221104,-0.32771246313342184,-1.4485066431616054,-2.0626266875435446,1.706947931998517,3
1.0916219398545608,1.4275550867490476,2.5676525416366793,1.9539230322633925,1.773119979072938,1
1.3616043588375273,1.7769968446333384,-1.367803613686073,-1.4745498248865958,1.267499365206229,3
-1.2867148098626644,-0.10571870812436046,1.6055251114797202,-0.7026102402375747,1.6752087422876634,0
-0.6012822908297704,2.597740028455446,2.3354528793549334,-1.867222761304641,1.543880873984262,0
-1.1470363976509512,3.1502067359448764,-3.0223483057724136,1.1053085768927728,-1.0431771020897735,1
0.6278389868102155,1.486138669407786,-0.6797448497273935,-2.7005224442999696,1.4822468780640854,3
2.296396818196122,-2.310938888087479,-1.2988804123135562,-2.0709956090073205,-2.2213812450205497,2
1.8399773638956967,3.9995050826327883,-1.5247194705990013,-2.5364783792706582,1.7675357714339885,3
1.9104070394135257,1.5844830244983417,-1.2923428360150717,-3.139718184626398,0.9123910367990293,3
-1.4522267497741277,0.5436010337000611,2.6517924948974025,1.8631379856777128,0.698806905629503,1
2.172424321238786,1.1896953016850822,-1.4571818521678135,-2.924019407594445,1.5603119782083592,3
1.553082498170623,1.910733670309844,1.3170693540228604,0.17312003291569633,1.445678376911065,1
1.4090385885181214,-3.3528644603004167,-2.2327189410301234,-0.21568386844716048,-2.5776008040801788,2
1.8052692417841105,0.9368434717807825,-2.0236693007781157,-2.5561288362708767,0.7560697252548472,3
-0.20920844675880002,1.058592926968093,0.4820677303047578,2.1943271100829547,0.15171268697628038,1
1.7331437321936434,-2.978744644373285,-1.4074648610723957,0.9010694921374438,1.0127098319339032,2
1.9882189576896707,0.12578361595991794,-1.245603280579133,-1.9040330917609714,1.4016330219840116,3
1.7954031623381288,0.47981439842183105,2.7979750936133065,1.0003685561563636,1.8723915145916685,1
-0.00561902192066821,2.9268389520571185,2.7791706025330623,3.313961539871442,1.8808405547463138,1
0.8968255683463557,-1.0631720886466438,-1.886561774289361,-0.8939563117503472,-0.905344011083154,2
1.0094618641081419,-1.0587812356947732,2.0285215228464453,0.5338911514952644,3.8733294123410626,0
1.7127252885591642,-1.0212720155828705,-1.3775225717102153,-1.8295646649914001,-1.117315629950345,2
1.1069134413023893,1.0817307272014511,-1.2731458831512137,-0.7485842323906405,1.7598479743464635,3
0.03711437103928139,3.105401494687208,0.4564796688585169,0.4876216089065193,1.0875864876160932,1
1.7551478025781093,2.0690958895775706,0.46194869358959756,2.4272352974727927,1.2667162207491323,1
2.2158349576817873,2.395403370299789,2.331752839992371,2.8624555607218403,2.0233315611255187,1
1.7427045976951772,2.3399314843041177,-1.1208164808005163,-4.2145734219350715,1.960089913735987,3
0.533140580153871,-2.0166156703369564,-2.391701125581193,-0.15588471866021258,-1.9183392966697306,2
1.3502625057995847,1.9181012433236726,-1.6392243134477578,-1.1112128329633288,1.3489465716907063,3
-1.0881491638766865,1.5009490937635757,2.118130601281879,-0.8155086754653862,1.0044739618358816,0
1.546431193550427,2.3671854992528485,-2.287423948782882,1.348055164292005,4.1787460268388,3
-0.7292256881406886,2.086356043715314,2.1491025350222874,-3.28471465186281,2.1462340828994253,0
1.7692215981617043,0.49447545527266956,-1.393921540687282,-2.1723911276100862,2.096739251320944,3
0.11230657700598967,3.195226051875709,2.556237569814127,-2.5222225522333264,1.86708851352547,0
2.533483266552275,-1.7354850201490577,-1.3802175095628886,-3.587925044762197,-3.012373388006938,2
0.6149398794361253,-0.31280185612814737,-2.0729665216905886,-2.0151291205002613,-2.685851803025799,2
0.6991093686861697,1.8213634899930342,-0.9062082243169733,-0.4799553194934749,2.401822029378681,3
2.7817685424241088,0.207474692178222,2.898680893212738,2.558887215399853,2.137611929732397,1
-0.015695950929035307,1.3527314919451174,2.0426324258314565,1.463710371137295,2.562634262212864,0
2.5047591416867756,0.09052468970788707,-1.2752789150552313,-3.540563792877726,0.9641029689322155,3
0.1818460736330052,2.9798898224835897,3.5957674467913976,3.90944185755994,2.2193903718996566,1
3.325471510750053,1.353380910006176,0.5364038855837905,0.6446455652499293,1.5378054375506935,1
1.8320284812303094,-3.229271912126702,-0.15425460159106263,-0.2580675171588731,-1.367791716407669,2
0.721451281923901,-0.7252476774915024,-1.0555452423547167,-1.3191148508358523,1.7568703575045896,3
-1.4986708655947596,0.1310707382973435,0.31067524315127915,-2.649058877639315,1.0415602100651618,3
2.5412772871124565,0.34763175143621594,1.2106835823282625,-0.8656631892621851,1.540276954339633,1
1.8750100431699073,1.0264116159289935,-2.2698195929947627,-0.645270923338883,2.445716320784193,3
2.871420510867404,2.4872540444922726,-0.3863606632317995,2.1895081590100745,1.368630418433373,1
-1.124345516418094,1.6515236755420517,2.3586333069386383,-0.4193608611893065,1.8036207582366086,0
2.368704410721243,3.86551236390329,-2.3896184317783966,-1.7943002647180868,1.917206041673201,3
1.7229768687701341,2.397371064280021,-0.9581344033765677,-2.6069358636085584,2.8690071308723972,3
-1.3121275335165539,1.6226695572069727,-3.4619397889370473,-0.9112061621695062,-1.7470129601812023,2
1.6434534679968444,-0.8841836297141096,-0.34110765100022755,-2.8379201201311703,-2.1756397584436815,2
2.1743749419120757,-4.465335203330342,-0.448350154805641,1.6713248170395505,0.6756836482374617,2
3.903413218132429,1.6782663894986618,-2.85300875383344,-1.3585837646549286,1.4321438522305987,3
-1.0789201877757002,2.179767758535606,0.4040901587316199,-0.48514025226028945,0.7392498971424697,0
3.1702045852933045,-3.537643855369837,0.4285687734451602,-0.0489836066387872,1.2880927803330322,2
0.3902963456400934,1.267280527446279,-0.8704313915287732,-1.9675069285470979,2.7307914695953857,3
-0.40066960527726736,-0.24385735857806234,0.7728202898055553,-2.531708866303954,1.4019928251669866,0
0.9829896445435213,2.192141430817048,1.1622470943499645,3.3822750915419038,1.1788135959072474,1
-0.3150638438937394,0.29606827699580807,-1.3158569707764594,0.012427595803145897,0.8728346595474312,3
2.9265545848778047,-0.07225190830531658,-1.6608825888296503,-1.3347845564609941,1.7066529234897785,3
-0.8986793160094219,0.750543992074724,2.412444347033163,-0.41462165523040695,1.86998709422494,0
4.15150882339895,2.9410518467512468,-3.048858540266393,-1.2698601701311376,2.3818267324948215,3
1.3932972548956761,-1.9707906822075831,-0.9961147466082654,0.27923628002764667,0.3621223774685247,2
1.7907649617210606,-0.18746086596734735,-1.4596294046762033,-4.168804278226248,-3.3193816077334906,2
1.5977435785266232,0.7083553653750047,0.9224649841514329,1.4115876218125298,1.1890946105216214,1
0.21435055968696837,-1.835396500880788,-3.2319097787487667,0.2871032266331117,-1.8522178674570786,2
3.4842482159659522,2.4107330957707513,0.5702788132060757,1.9738039052507377,1.9976493832400959,1
2.1390561522521634,-1.5461591679262052,-1.782853794315947,-2.9126921220140254,0.7554791896746195,3
0.9693639862722297,-3.8024660362828833,-0.7620012904526098,2.683542400487724,0.7281256376724445,2
1.902592692624701,1.5317436710875163,-2.163828553859908,-0.9561803412314996,1.8038486836694758,3
-0.06463494453569818,1.1038400178721104,-0.5981163523599151,0.04129755439416516,0.8379523835472691,3
2.8300971374905153,-2.3587644352416115,-0.7231044811103927,-1.5722782432701847,-0.1931512261136119,2
1.9810565419573547,3.7920762689855656,1.7851256786068312,3.9666021072660493,2.5082219058337287,1
-0.6427018652799932,1.28530346570415,0.5998661408864496,-1.9912219266576148,0.2535893812936538,3
2.427564571889579,-0.09740585939310753,-2.5850427063588057,-2.0421886595465737,-0.4085909973199997,3
3.2446220665699386,-0.19055375959080023,2.958477267417771,1.542459826908011,2.1294994233438587,1
-1.309543044974691,2.654045015169245,0.5212058356731571,-1.113671745242975,0.521076167512654,0
-1.0463229098311937,3.935016055042599,1.8712847839334388,-1.6706183028735304,0.8876182548273418,0
-0.8577689307169695,0.059635963677921344,2.0554413190672793,0.4882967656118553,1.8594610136868557,0
0.9138603400966199,1.2262960518442623,2.2138068893488514,-0.9102354615928736,3.013737946617639,0
2.1606480981554794,2.74676575491842,-3.149819363016228,0.20707934952541285,2.1889113233659407,3
2.102800514255221,0.07542074183752678,-1.596048592383447,-3.386678152175201,-0.7224615913302902,2
-0.14385562761939164,3.0525413233426635,3.581926769828162,-3.5492297628483445,2.804153461423127,0
1.393345471237101,-1.145363301933383,-0.83150758348553,-1.3937058349373075,-0.8279665025349816,2
-0.339190998013158,3.6287379154641894,-0.0794823356667882,-1.9900269737953562,1.775451011995339,3
-2.6704810590914208,1.116216795922262,1.8852942355612003,-0.7384496368931459,1.0758353146611548,0
0.7963669921359624,-0.4028134336663922,-1.211208013570331,-0.5769330449594117,2.6000496793048624,3
2.4044598119000575,0.8272031101153141,-2.4299765249679925,-1.2988685180849835,1.9872274474361453,3
2.2586987758458754,-0.8916834216125734,-0.6137290616830899,-2.964978271417013,-1.286218890783136,2
1.812057594591554,1.2680087798740463,-1.9319774318560363,-1.2272769962847958,0.5227879564844883,3
2.0453252863690548,-1.7261484818830792,-0.48466232253151453,-1.4643877273076056,-0.6772743127373613,2
-1.675629696717458,-0.4644755279210804,0.6804222873623843,-0.0023820598985566654,1.6527773969084103,0
-1.3060986856298566,0.5663457902031583,1.0992205767833245,0.1071898170183434,1.220366815727658,0
0.15728030799894488,0.7054469778735739,-2.633347104128137,-2.3420281963744998,-2.5161348268511516,2
