A,B,C,X
3.804972292025751,2.2846695024201793,-2.887950524454949,2
-0.6123908156930092,-1.5515673944827737,-0.8026652428132067,0
-2.8163686910816117,-2.4657779729573637,-2.378504855905216,0
-1.4821650449804593,-2.243439170977803,-0.3991877132241779,0
-0.6116281131429152,-2.0104851339199423,3.4825340096427535,1
3.2659769452696628,-3.4402313959906374,-2.88934632635333,0
2.3839081009928016,-1.9289240318669483,-2.1725200267835345,0
-2.2834553299683193,-1.6231262876067933,1.2913661148970814,1
1.73704698460878,-2.3191993803868924,-1.3256229783491393,0
-1.3045060323925963,-1.591722358728681,1.4797433628591574,1
-1.437214535180412,-2.5788767636163548,2.8175794390804416,1
1.6709313377934465,-2.799737329999071,-1.0412723940344066,0
-0.4841950428520705,-0.4339676927572318,2.531658010023585,1
-1.1514209197163163,-0.862447569704392,0.8182360661195863,1
-1.9817690853232273,-0.3249225004891729,-1.7618135818661715,0
2.871312444752753,0.46636680608678405,-0.08711733816778366,2
1.5502853223292599,-1.762096714783895,-1.6148118427262892,0
-0.4407765641249055,-2.356647790389988,-1.5042319354624982,0
2.2012221473644837,1.149871528634992,-0.5840853150946387,2
2.49397988240581,-2.5669968366233507,-1.9402021386603474,0
1.527683550725352,-0.3603280545736911,-2.0107142683918413,0
2.062481532774546,-1.5059037713390298,-1.776714903804616,0
1.9513916432520684,1.4597505696083146,-1.592789005165519,2
-1.569390095988415,0.49288838666161694,-0.9185908028330645,1
1.2270856755306225,0.024952124454091784,1.071523068555817,2
0.2168115179906296,0.8676098801112611,-0.40112166631226875,0
2.9609684041209623,-0.04057271076357272,-3.8117353262586806,0
0.5945407858666157,0.24227379014341754,-1.4071885010210938,0
-2.3123525919635393,-1.3175820689391111,0.4920713220717092,1
-0.9853132602006044,-2.060491915100814,2.073845405910155,1
1.4797362842811657,0.3290560932219688,-1.9203492267895457,0
0.9363892072610795,1.8544477914331021,-2.0638995400470206,2
-0.5850405413390406,-2.6412471706235863,2.9630772450206355,1
0.0640696822647211,-1.3830483077872908,-1.375606230837184,0
-2.269778894231051,-0.49957175051466196,0.009173920228220833,1
-2.0748693437438486,-0.7588576565314114,0.25611247763084255,1
-1.9975642319467717,-2.859531577493379,-0.5743984237714177,0
-0.8993715346520427,-1.9206143780158058,3.2743080327157683,1
-1.9898067638542918,-3.036126311907461,2.4234822181632527,1
0.5647273718514172,-0.3466431611441927,-0.38006956712391693,0
-1.635029517626044,-1.0969255171741472,-1.9058404905596016,0
0.7413558561070993,2.3462469509789377,-2.733485334531214,2
-1.011706969212441,-2.5167070666139244,-1.816113373324387,0
0.11129340217676753,0.32501136035651434,0.6521887910260209,2
-0.20222408841816408,-1.7979363880614605,-0.8015451960859071,0
3.793749143314292,2.6399556224059504,-3.771793528757346,2
1.7828118081808775,0.7329748295755839,0.14308043785329083,2
3.415267340689142,2.72791447269116,-3.716496293280169,2
1.6538750588671478,2.4509137903091665,-3.1196718358513853,2
-1.4074809080549713,-0.8942392298172501,1.4716741298306333,1
-0.2365659307481951,-0.4257103631556227,0.05441218785634927,0
0.20015706792479016,1.201877596520206,-0.39651683285356576,2
0.5784329696757416,1.6489889504616828,-1.7792590814210538,2
3.97670991422949,1.2437330145202896,-0.9795432221062099,2
-1.4048110043955353,-2.9558125090352565,2.622699492535065,1
-0.7043005623177557,-0.6162254793213358,1.7013707565255407,1
-1.545304739099757,-1.171072290639575,1.8158975236832435,1
-0.8785211258968402,-1.5478948393923282,2.319123035065771,1
1.6058349667856553,-1.235974735164374,-1.356479792174119,0
-1.3441407592359136,0.014813798882296725,-1.020898508933077,0
-2.256906793755874,-0.5661519073178153,0.34574435100029066,1
-1.170286394727525,-1.5235001251869458,1.250803892102749,1
-0.5168359755578512,-0.8694001638917185,-1.1331077851519742,0
1.78637583971263,1.4327150897541074,-1.5970874790647362,2
2.261694926115415,-1.9610593960498628,-1.7869258431697512,0
-1.4946390488342542,-2.8106668338316747,-1.688168288775245,0
1.101445646977334,2.6977666527094533,-3.4874238540322056,2
1.77064195143716,0.5734247272137373,-0.213380623628165,2
1.3459478083886995,-1.789563084767592,-1.0457106425333633,0
-2.306484259365666,-2.300402396240002,-1.9723883028738785,0
-0.9827242130252725,-1.6647181641357485,-1.513104094929664,0
-2.1935819996837234,-2.19937862180077,-1.8365183534650975,0
2.3378591449573927,-1.9829743793214554,-1.8018322419445332,0
-0.5215270999793414,-2.2511302659569954,3.5306130682265056,1
-1.422716514120728,-1.0103636429764555,0.9026740519571169,1
1.9801625234326503,-0.6542664988019667,-2.031817763426621,0
-2.3936218302540357,-2.8601605296429735,-1.0564218461633867,0
-1.71773108892339,-1.282087784007731,1.1007043814147992,1
-1.8638955453330865,-0.8464526960572358,-0.6886359418528287,1
0.5214472630906126,-1.9078003613990893,-2.68168311228783,0
1.1788373100725849,-1.7691611019308127,-1.0352531705506816,0
0.9556735955048764,1.3024062234221525,-1.114293613814687,2
-0.3186493515391524,-2.003223764333707,2.4591776462957258,1
1.3009844398314885,-2.8854713340993707,-0.9130028754768285,0
1.3446562425546627,-0.9258907870478108,-1.750378563448453,0
1.8592286023244728,1.320768259036212,-1.4800625334490982,2
1.38453379213691,1.7312448459308207,-1.8145598551505338,2
-0.304422930097086,-2.5226188488692807,-2.189641290492669,0
-0.2261843474667926,-1.9016316350554305,-2.0131609892670497,0
2.2037710936053854,-2.2812894502474226,-2.1286772555400177,0
1.9984489546177777,0.9619361980985007,-0.39412781827627996,2
-1.3591691889781163,-1.371300542332634,1.8599613258311343,1
0.5433766922892954,-0.6836953089370627,-0.7630814006845257,0
2.828704026687392,0.47137170494826264,0.4457239513722817,2
1.509340605718934,-2.5417216068036943,-2.5152154198450356,0
0.19761331880771915,0.30232624010680165,0.8658523654908992,2
-0.13926529327679238,0.6175635769143715,-0.43411630153506087,2
-3.315274630683228,0.33835986629722203,-1.8147965242149522,0
-0.09157164963598441,-2.206223428555329,-1.2260207252380522,0
1.3191788380031257,2.2836815181510493,-2.9557979899895894,2
-0.17759892379964226,-1.600847536924303,-0.7153479435295876,0
-1.852485056129221,-2.418349847587397,2.234042655467022,1
-4.7330448632370015,0.03104561452992516,-1.0280310442239295,0
-3.821016230663743,-2.1335753981102004,-2.074226919525262,0
1.9611985896040516,-0.8425687191700433,-2.4897551030996867,0
-1.8938411832539357,-1.6662770994178013,1.1933132873026908,1
1.6033955157844226,-2.0103044710270916,-1.266646314933909,0
-1.1043774909351303,-4.982607625835637,-0.45928353210135753,0
2.6480478519142574,1.622946634210609,-2.1285165154455976,2
-3.207699762804223,-1.62551007660851,-1.380476362751496,0
-1.4657092733493453,-2.083716172833517,2.3833448979283234,1
-0.13185928823912563,-4.7122324464399785,-0.8649108658994273,0
2.582533848667105,-1.7066802634122233,-2.524780917716332,0
0.7602371554670502,0.05289758730840255,-1.1310852283765842,0
0.7530508567351877,0.24863890374362874,-1.1460052064548398,0
-0.6086951356444886,-2.4466190377574693,-1.4820918899150204,0
-1.846198581646136,-1.6734717349059192,1.8003146905818208,1
-1.674845965070632,-2.134759831783868,-1.8804483165796122,0
-2.1636121226500062,-3.2210492396071198,2.9599902158269638,1
1.8374486230543645,-2.205067418428049,-1.7428923732556703,0
2.9447373517290343,2.1992705711118705,-2.7915805553525903,2
-1.0583718437579281,-2.4869739332882803,2.1636670008990766,1
0.7071522240552592,2.771056593832525,-3.4372751893945086,2
0.2500474720559984,-2.0785548127717632,-1.3561545957926078,0
2.623453369058679,0.9306794256129814,-1.048605884555824,2
2.469081842852592,0.5932689120398884,-0.01506171635756326,2
-1.8055611843469577,-2.1173709344497964,-1.5723684155095754,0
-0.8139573953216832,-3.639778146627911,-1.6367443184492083,0
0.7665891335406838,0.2693703244058312,-1.1891831304526648,0
1.2440538239945864,0.9700271961144464,-0.792153942986414,2
1.4080678866967253,-2.56313182947323,-1.0044966807591758,0
-1.153865148231462,-0.7458004981260073,0.9833367327131456,1
2.220144847365775,0.9481517199465668,-0.7423335604234956,2
-1.7831282188813056,-1.905618821115943,1.4523648986259778,1
-1.134509254340791,-1.7037203195901918,1.8414053415653417,1
1.639416508663333,2.491569160558944,-3.1482267794357464,2
-2.744583969464509,-1.4792746780699328,-1.2900175755039518,0
1.4009164738544695,-0.07987618858528478,0.9365019294215937,2
0.656753223010897,0.6698118206826462,-0.2593105594341314,2
-1.9128290512866797,-2.308038646483193,2.8231032700928846,1
0.41351398451823385,-1.5063787762826166,-0.9604264364406994,0
1.0530386912687622,1.3966666828369676,-1.6191573134683797,2
1.8490125137878661,1.5989891983947386,-1.6893883233281524,2
-2.952608630123992,-0.4663361260101533,-1.5408952612652373,0
-1.3025517903113133,-0.7198912842949238,-2.1953948846417672,0
2.6796872897165387,0.8919860141895907,-1.4839927070312329,2
2.908790959479785,1.8601929681456388,-2.7424242837303163,2
1.0286384528108907,0.47587623364418374,-2.125244736119286,0
1.3301602553409622,0.05240056429728579,-2.245376464161374,0
-1.411974305078216,-2.7355343105539562,-1.4188091452287295,0
-1.4296461874183177,-3.402640934780124,2.3727127601607876,1
1.2901576425156671,-1.0435888902080006,-1.5506049847077235,0
1.956731156642269,0.650727284453223,-0.7270951032294739,2
1.2302294608239266,-0.48981037321883836,-1.4723753815021257,0
-1.3176813805929968,-1.9479459433460375,-2.0580176074486785,0
4.2318768584814705,1.7625912975415785,-1.8926272664963562,2
1.504966967243977,2.6715804800013414,-3.4812285020451395,2
2.667689878563001,-2.7146558660961677,-2.573650631772418,0
-0.7738678610820433,-0.4537999699382471,-1.5967096950456816,0
1.7979239102567828,-0.994722824079411,-1.714008567903321,0
-1.1975539750973025,-0.6837886789946954,0.861158392313748,1
-3.7952736722551967,0.41703460605002696,-1.3576177638354276,0
-1.0657265787380636,-2.7812625026580804,3.6283278656793336,1
-2.0852828329150404,-1.0428698162849508,-1.699797866334771,0
-0.5492542714527907,-1.3794029347035461,-1.3795528818018226,0
1.5725418658205788,-0.424517443906554,-2.084916043039305,0
-1.8852094553577154,-2.1404748554470907,2.2050265723032796,1
0.30588420618342793,-1.2439849473836728,-1.405315105130234,0
-1.4310219794167574,0.06918363885378898,0.23672978588323978,0
-2.028080601400309,-1.067082376566446,0.3623988869277299,1
-2.672785474251093,-1.1888594577661173,-1.5478656505996808,0
-0.5724742808198228,-1.157744368199419,1.8454261996061856,1
-3.0629218906689206,-2.864346005598657,-0.9799601634085374,0
-2.172564796287402,-0.6260785068842566,-0.3472299784707724,0
-0.786301747178865,-2.5977894831141946,-1.0328428090917101,0
1.031350128589491,-1.9260918384083048,-1.0548552828594226,0
1.1965954856768586,1.1197582280413871,-0.19594783140187255,2
-3.0563128694479484,-0.8665494979297039,-0.3427054862723271,0
1.609838796195754,1.6582061420622964,-1.520551236254498,2
-1.643175645123119,-3.338844684255843,-1.0155247391222142,0
2.3357696661592744,0.8214169450282961,-0.09838899706626747,2
-0.4995318323928266,0.04091729366886088,-2.152922198814511,0
1.4577309400134735,-3.568630179912629,-1.4014877498483005,0
-2.236960077922913,-2.4254223957587353,-1.3323863598698633,0
-1.2755132519985561,-1.2642998978128235,1.5591972707131563,1
1.4234693392435471,-1.116856679581029,-2.2924326310627374,0
2.403247738185941,2.8467250077362296,-3.555767881586232,2
2.253790164072715,-3.264766381383062,-1.66443619445502,0
0.8055149318222621,-0.7029884325225563,-2.687990479218808,0
-1.233508608251655,-1.5233991952775499,-1.3843522890665263,0
-4.398634879525551,0.4343830265870787,-1.5525945684082545,0
2.8007761530151276,1.0662841273054173,-0.6990992612815529,2
-2.7191107530452427,-0.8223879172298554,-1.6345502540117876,0
0.8554568645373068,-1.1808570120912478,-0.5270011698463959,0
-0.9769248966748858,-0.4077503380318164,1.0347118866659717,1
1.8712159647693016,-4.220432516240817,-1.4870247917125305,0
-2.1912652106941963,-0.2300892002025965,-1.3971110357987477,0
-0.7534248331957376,-2.160973619469853,-1.9098960397974425,0
-2.7041024273517333,1.0408660949724835,-1.8291799988253756,0
1.961813314298884,-1.6858559549541379,-2.0881619864572887,0
1.0351721445503175,1.9389368438205015,-2.7053702221574945,2
-2.0013121899389668,-2.1191590210569533,1.8461726668329375,1
0.7189117234581611,0.2938572366850567,-1.5633310822379247,0
1.8254794416012436,1.768996959167861,-2.2214542563751993,2
2.5576689197787785,0.5367717092295546,-0.04098388622747229,2
-1.2506044595815795,-1.6864211661452697,-1.3115803612412735,0
1.2266490793979004,2.0599865519427745,-2.1805488058483986,2
-4.3657973554214475,-0.8361611533668909,-2.119180798523722,0
2.446848988266957,-1.352092537666655,-2.410848218410227,0
-0.8632719426044018,-0.49380578823029797,1.214640547985311,1
-0.085624598574076,-2.87700686996563,-1.3802931180001696,0
-1.591634753753689,-1.040421993665074,0.39689257674335443,1
1.2206512632134885,-1.3458476128045487,-1.4077625394153432,0
-2.2016922410987765,-1.0328794721395118,0.8609657942507165,1
-1.6526018348043414,-2.185762661105641,2.1277129897424887,1
-1.8381385053143724,-0.5048287630766601,-2.7890969569963904,0
-1.5765042177773605,0.2770459487564587,-0.07975409530600652,1
1.4380581034377586,2.36386681571173,-3.0934138588463176,2
-1.1286593795489743,-2.0438423184108445,-1.7300653548164273,0
1.1722869563748297,-0.035924072516128946,-1.5059351074303402,0
-2.209204603021285,-0.8513847562398111,-0.49742238388671733,0
-1.491062141346657,-0.8050931432361244,1.120774742819055,1
-2.181195917648754,-1.2017086229805074,-1.9705411210319526,0
-1.8555105382283164,-0.40608130117625096,0.5687088513516001,1
0.295507276718751,1.3045378724749026,-1.048031421475043,2
0.07270771621082184,2.1640189735516504,-2.498452128957391,2
2.2902105970471713,1.5253041003488832,-1.190873006489359,2
0.4495684831244291,-0.6474516330957272,-2.710307879854434,0
2.076803023392192,-2.08909650824578,-1.6082773469524754,0
-1.2144466452332685,-0.6953701562892812,0.7463718047198005,1
0.6649852968677985,1.3655434372450217,-0.9854586715303013,2
-1.9356410196401126,-1.348214493885186,2.4765706752516543,1
-0.0037515492369617487,-1.8465861044145186,-1.5287316576283705,0
3.054047617013115,1.1244347135949022,-0.6209261734104983,2
0.8522998974750854,1.5617025299105143,-1.5629003972634286,2
1.8682559591713956,1.9999262045960353,-2.349314671222023,2
-2.011294867134151,-0.2791059612371374,-1.6026830759551878,0
1.437654488399154,-4.208488814775376,-0.23711014558141752,0
1.182073887052617,2.2731809362593527,-2.8252448952077414,2
-1.5388990773048477,-1.5799567900945921,1.6022722237670808,1
