A,B,X
2.7963015993163363,-0.013525953398158208,1
0.9650553451971413,-1.8857887327934562,1
-1.4942927008601805,-1.7674387096170308,0
1.8668509071670258,0.9203093916657638,1
-1.5607418382586045,-0.9835922341003489,0
0.013294299332696324,-2.9525453118320693,1
1.7471393173381276,1.568627827722367,1
1.6928799450744973,1.179734094747619,1
2.1669768940503515,0.602621465253691,1
-1.3967935877325697,-2.0034788653765463,0
0.8932041777901216,2.384709187769575,0
-1.591503147048079,0.8513036950525221,0
1.053861152299187,1.9980045909370228,1
1.773907131489986,-1.297613248100686,1
-1.5819281314555083,-1.089751006601953,0
0.29213461160786824,2.477513501450284,1
-1.9933852654558666,-0.41704700714462706,0
-1.5774191458087972,-1.5665154840860942,0
-2.3828670184636915,0.6800210865934107,0
-1.5634890612258114,-1.3803110158482461,0
-1.676918189696359,2.513942894500199,0
-3.8295544122861553,-0.08028866967913051,0
0.8377805921077703,-1.969141218656739,1
-1.4137505815386384,-1.5525359337682347,0
2.265716752438596,0.9568793643273904,1
-1.3945735119889302,-1.337322634605778,0
-1.2082392441587175,-1.579249862829425,0
0.33459957135856433,2.3730356073748906,1
1.0132579781806546,-1.8800039162477047,1
-1.3571546713042861,1.3393080055433995,0
1.814241603632513,1.0713615264591791,1
-1.6066876213570933,1.0409125470844574,0
-2.061968516405571,-1.5392769061593654,0
-1.2929483269468096,1.8402419107155563,0
1.1173714515312516,-2.10917972482204,1
-0.7363300662864554,0.974892964922663,0
1.6744325546125183,-1.1564995226231494,1
1.6914792057305288,1.5837164266106656,1
-2.701781444960036,0.8344517674085734,0
-1.4580032752206509,-1.7029547606402982,0
2.662522155751505,0.604645956378144,1
2.532458869202392,0.7596847272211497,1
0.8283809255748977,-2.056322780563276,1
-1.635999474363437,-1.5405094939705928,0
-1.134015486539897,-1.8291509082022186,0
-1.4637805506976942,-1.8866507156681727,0
1.910795209858879,-0.9567100791672225,1
0.44621714548794134,2.1776406733087015,1
1.6392408049912428,-1.5724929851789384,1
-1.4928844557670655,-2.861374923454223,0
1.4914122929400033,-1.4017919227216418,1
1.1787736832570677,1.4091595390148555,1
1.2328080224286635,-1.7518501461343243,1
-1.1218432339415831,-2.436845435059676,0
-1.5094610329390497,-1.646173152090338,0
0.6084699327238683,3.0381930812964755,0
-1.5938659572388918,-1.612093309030381,0
1.6619255196863034,-1.660225458695549,1
-1.9876940884133059,1.3707932905527789,0
-2.155742511121183,1.5491997862191258,0
-0.8031569763552058,1.1040212040757278,0
-1.452636569330332,-1.9076752609400685,0
1.750231150915555,0.9725716872450119,1
-1.5746912752232505,-1.0661994948786064,0
-2.0064794147766305,1.3445323100428468,0
1.4184886919254192,-1.662967107701336,1
0.7944448740552198,1.7477683821773051,1
-2.207038389616503,0.9122213623251462,0
-0.7309696479962862,1.619434983328651,0
3.057054802353261,0.6784596045165159,1
0.9838230079795205,1.6201882989473604,1
-2.2800270696935865,1.51784148445676,0
-0.6362263824741751,2.7989654272000144,0
-1.6988518678348725,1.5545841183666451,0
0.7293662846686797,-2.3312463175294242,1
-1.590593083748836,-2.3468259811541605,0
-1.7378312981449051,-0.9705052348834273,0
-1.515155887558865,-0.9196094737074119,0
-1.441983568787149,3.5447784102803803,1
0.5073014531768179,-2.566434414163614,1
-1.874809833315557,-1.9022691970381818,0
0.23163220202500545,2.468138629151639,1
1.7955978048699133,-0.9687725128621774,1
-0.27672251998580677,2.2538280233950845,0
-1.4373220068826227,-1.3610269772272388,0
-1.4703621213833318,-2.0307249798055276,0
-2.1781676904933516,-0.6058184110755969,0
-1.3922843265655247,-0.8803708294261261,0
3.340771761235942,0.3563598388009932,1
-1.4199325949749717,-1.4100146896794132,0
1.5943241829014891,-1.2095018848467298,1
1.2612156547553883,1.79185545468738,1
-1.4937465238514342,-1.8762542225569203,0
3.1980427507928395,0.21722124900509998,1
1.3892613956504545,-1.7207428301260286,1
-1.1665239612888676,-1.7658879519173132,0
-1.5951550723505696,1.417865439241017,0
-1.429620124868766,-1.8686489553393315,0
2.2395258238947324,-0.6814181642113004,1
0.7340961168087671,-2.15711296397473,1
0.5026963528122418,1.8475952754844327,1
1.1722358738751355,1.9473407821249837,1
0.30737479261982936,-2.9603435147165964,1
-2.523013636180301,1.4522322882725416,0
-1.5646847130064947,-1.9722315437328688,0
-2.0199811025416605,1.1605593305142337,0
2.171420930695477,-1.0039247659316994,1
3.1443814458400965,0.2612842070517918,1
2.3256340675390597,-0.3814594849293198,1
1.1232701428655618,2.13357594624458,1
-2.841260887951953,0.9409223879915507,0
-1.725571670229083,-1.3442348484457867,0
1.5876798604315923,1.4490580236319668,1
1.5038345548603214,-1.4081462866877803,1
-2.2328121863749852,0.7043614572439852,0
0.6976385125405278,2.4985688696539325,0
-1.6596326666428225,1.894788391964347,0
-1.6002610260980927,-1.3383782698620166,0
0.40738005922124887,2.943051734933643,0
-1.771028766922224,-1.1768022603014816,0
2.683894210381559,-0.07522195298524892,1
1.8622638812137855,0.7366144348286313,1
1.1213446371582894,3.6811827062968656,0
-2.2650057425040906,1.449233800949756,0
0.09391228144931141,2.5756313941724223,0
-1.4177808662563947,-1.4367522732108906,0
1.082394146414396,1.5725722644080546,1
-1.2843126175277109,1.7686714229786424,0
-1.5825568033224582,1.9645389475318726,0
1.63006372079822,-1.3228507435436723,1
-1.2559379397992467,-1.6967586162475126,0
-1.5200451241667576,-1.2855758252085296,0
-1.4846967177489938,-1.5384108351203807,0
-2.232615223053854,0.945361545976434,0
-1.2866092303545495,-1.5016022920184713,0
-1.5017267914391856,-1.0419827099435806,0
-1.4815111015737732,-1.9303888979359614,0
-1.3177078134234401,-1.4363003711297495,0
1.0522817517605443,-2.0865219064568783,1
-1.2263780946389662,-1.7937777857640527,0
1.1588759624421727,1.7613512871429977,1
-1.738795503093703,-2.130207838727959,0
1.9928562997382016,3.6289860685003226,0
1.513393042057873,-1.1813940363882345,1
-1.2957812448670878,-1.7594345438132748,0
0.9703616432794219,2.0403415736082975,1
0.8029844029166521,1.826902602220854,1
-1.9776415797245797,1.3497330466027873,0
-0.006440525837776878,2.29448367670562,1
-2.3135446479952337,0.8290930725017441,0
0.9682676382473908,2.1443563519321254,1
-1.1150497404142774,-1.6109091406226461,0
-3.423188571440492,1.0527990097607303,0
-1.2270059360690455,-1.087279919832546,0
-1.8663048455789342,-1.4408000565755006,0
2.3919161623941116,-0.3586467051073823,1
1.0329654196655333,2.009189305203374,1
-3.9380018278426947,-0.30450617103320465,0
2.37360917306397,-0.5125495762205582,1
0.9588414020522639,2.168070304186277,1
-1.2971456032244693,0.8474739487556922,0
1.7165874533577234,1.3803236939658299,1
0.6209355794718725,2.5546236672777094,0
0.008593208425246246,2.3141766700193624,0
-0.7281123160857195,1.7764631538223328,0
-1.7008577409441163,-1.8508217545871783,0
-0.9910023864478492,1.7521705069028413,0
-3.1331743430764694,0.8440476877311096,0
1.8797471921371296,1.3334201293471408,1
1.007392553844676,-2.0421817345102182,1
0.8827419450614035,-1.964036990425499,1
1.6321078567999958,-1.5446159161295605,1
-1.8819090368043234,-0.6201580461941987,0
0.4744232619422537,-2.720476870878418,1
1.3163344112887876,1.8093986433959077,1
1.6949517734927835,1.2996456562803822,1
-1.5012938538471232,-1.8372355359146448,0
1.4822068423483281,1.3698451760924535,1
1.1161278176138578,-2.0427434118885976,1
-1.0446802967107296,-2.0356123955336574,0
-0.9862194663663113,2.834389945401057,0
-0.257984595180472,2.3005658462839556,0
-1.3188347950066681,-1.5056979128156178,0
-1.8416299276819545,-1.4286241481445499,0
0.35592543134789545,-3.0144152150929857,1
-1.7384203738195851,-1.0596535150428443,0
-3.0684823210248036,0.20549241124326478,0
2.600777215805312,0.5387455195767271,1
-1.5453259947609457,-1.8980017974353287,0
1.6526572746053303,-1.2059810259586146,1
1.5428376351840762,1.4887612360729905,1
1.1906388221154347,-1.771666700205199,1
0.35297977811735204,2.11383044380773,1
2.3318244090948057,0.7751683343779568,1
0.5135450960452749,2.4084737466833617,1
2.4880342104957074,-0.32820083197516414,1
2.0127900514816632,-0.8298481163016175,1
1.785814167775861,1.3142088514876857,1
1.2343289066966023,-1.829699347634513,1
2.0870999577891456,-0.7954279042150627,1
1.0550978055761797,1.6140987938739064,1
-1.4916081947712487,1.9183902245629345,0
-2.218237187699958,1.3786393530803416,0
-1.27434316725363,1.984438531520964,0
1.6552788289092486,1.5769040139245583,1
-1.5591983784552297,1.7924909212174915,0
-0.3038257223078429,2.6668126969923875,0
-1.4779413962451953,-1.5461268364989442,0
2.0614776133335737,-0.9336025855829422,1
-1.8201532997263685,0.9005577823602402,0
-1.7378991843994984,-0.6366996617451448,0
1.5099061829102491,1.3137457889709145,1
-1.0478731627925326,-1.2994416913269462,0
2.253125473774296,-0.6331398813410991,1
-0.08737515627606496,2.766062048765178,0
2.3268792440284507,0.7055245516323145,1
-3.4071765893590134,0.7965371366468348,0
-1.6624258441822153,1.5584860832311287,0
0.40752987875639457,-2.7289500653084673,1
-1.5996453104653794,-1.6864236805801769,0
1.658496179569657,1.1999694313650389,1
2.544664014371547,0.8466959396677651,1
-4.330892819628327,-0.13339826233834917,0
2.876455118472032,0.5164444695316399,1
2.0602585540939504,-1.0238442790717028,1
1.4921835070294567,-1.4129248503330907,1
-1.5246592794929377,1.5868883986791074,0
-1.8662407609460039,-0.9435959778699834,0
1.6768623563216571,1.331728499936938,1
2.615990059247519,0.7805056255564452,1
1.634203161417682,-1.091048239418165,1
2.5627560873825095,-0.4497863238365527,1
-0.3017224505428666,2.854616126419551,1
1.0678614745989483,1.8509201209459039,1
-1.1938098954973155,-2.3011743306586583,0
-1.3255477554266648,-1.8489112417582927,0
1.5960195420247523,1.3850193210078072,1
2.3435579086656473,1.0831614155221723,1
-1.268915124154977,2.830886273464082,0
1.2815992642346932,-1.4740504007744883,1
-1.5494497354334262,-1.4990965761440087,0
0.860490461039797,1.775193812183724,1
0.796887613609488,-2.260745559976997,1
-2.603912666656277,0.736925078710748,0
0.938501937241185,1.8642139332956171,1
-1.5560251979713662,-1.39319692628141,0
-1.1800474409375705,-2.4777236631043182,0
1.7691312080293276,-1.3183527003926427,1
-1.766862028357853,-0.44455528094077335,0
-0.9032904947934931,-1.6981778479107337,0
2.3231466832344214,0.8538179554794744,1
0.47226038079771815,2.2314803594281045,1
-0.005601248108324519,2.3384787737662536,0
0.7611145638016117,-2.215645443380878,1
1.1106561373207446,-1.984480210260864,1
0.814809025678222,1.875418068530547,1
1.9571544565958654,1.190728413761923,1
2.014572013814549,-0.960888486318911,1
2.5139435998977238,-0.6416395466644556,1
1.177847067143704,-1.8769901516397685,1
0.910372753879224,-2.107346223782481,1
1.9154315792736103,0.9502528313518056,1
0.8160911401972473,-2.114273999913469,1
-1.642227140676213,-1.6423884301194824,0
-1.6790709450090282,0.7722128369275667,0
0.724788356164495,1.989289632609773,1
1.3217944546827343,-1.6470639738784998,1
-1.4690345619148237,-1.4123595915370932,0
1.5684966930116586,1.4332652920585742,1
1.995697261655327,1.1018799886819888,1
1.7854392922354188,1.1343280458953118,1
0.44603558236806506,2.1666884656048153,1
-1.218407878395332,2.243265255649305,0
1.3484899378247617,1.8915616346655044,1
-1.527937504166313,-1.0767422319603106,0
2.3226979331603,0.8646220831207099,1
2.0842117249829983,1.0747249236537313,1
-0.853049445219651,2.161543937946459,0
2.7802238833930684,0.6076285146457906,1
-2.68522417831902,0.07543861631707749,0
-1.750809789922057,0.4071322932704424,0
0.9288902647368126,-1.9955609795495797,1
-1.0198969532735846,2.1371649795747274,0
1.2349168107108865,1.545796585222535,1
2.1287533576003863,-0.8473512162789198,1
1.0181195121446553,-2.2184629792441335,1
1.085708299503923,-1.9385876172828165,1
-2.5124986295901235,1.2387153218840228,0
-1.579013665374916,-1.3184055654087978,0
-1.3613990358823904,-2.0055425434681156,0
1.5430624810632385,-1.2225984413761388,1
1.2406020596557434,1.672579382710049,1
1.7516706347970399,-1.06609926728165,1
-1.4608646836869472,-1.2780105240082942,0
1.8600432142513694,-1.0691740252014665,1
-3.345581221380046,0.6578932357264361,0
1.8378882618022574,-1.037496782415218,1
1.9473143620710467,-1.1650725839853149,1
-0.20332494847240312,2.7832181972970003,1
-2.1995771084267832,1.3572740437063016,0
1.0833063009714168,1.7756987299731066,1
-2.68977506384625,0.4905422820054488,0
1.9731468357864053,-1.0367299279687856,1
-2.8096504623025362,0.8400835006403536,0
0.7079089368054279,1.8994486591571422,1
-1.2964413067371903,-1.9653428987937727,0
-1.840155396700145,-0.9509504205104448,0
-1.860470097830317,-0.7716848981661024,0
-1.6235196001359202,-1.3812520867292561,0
-1.8286719078968572,-1.5916960475666735,0
1.1034601752837387,1.9375077725940595,1
-1.8038722009521302,-1.4354120075023498,0
-2.066718109619504,-1.8547934252135962,0
-3.1706881259961035,0.6716729221076037,0
-2.712004935143308,0.8982548858979928,0
-1.6399598590598483,-1.7679023527204534,0
-3.035466098729051,0.7046438568867026,0
1.7563327677956337,-1.188671304466466,1
-1.761891079335495,-0.4088901816458248,0
-2.8179453921718935,0.6624157774757093,0
0.6590590686320484,2.0190930311554425,1
3.175291540014052,0.4906562600489277,1
-1.6108610952807947,-1.726280537546957,0
-1.4887207442507455,-2.1007898247937993,0
-0.07398293040184956,2.7757210802466457,0
0.41843038775374586,-2.660111686216519,1
0.7420693426447115,2.086703243883191,1
-1.3411516962325187,1.8026341429064552,0
0.07935948933537795,2.13545814508111,0
1.3858056901420037,-1.57990225311082,1
1.49789330566281,-1.5241716069308895,1
1.0436868203757097,-1.8948085072639558,1
-0.6005279219526902,2.5934371353626107,0
2.3616203632035653,0.8552760577626326,1
1.6081741098012163,-1.3450887992368465,1
0.7125448702323575,-2.2546227989973637,1
-3.3083137991281015,0.3137911084163012,0
-2.5429813969167387,1.4731886212863483,0
-4.256917043921274,-1.0212562554527254,0
-1.3316712940196243,-1.295477962608648,0
1.883946793518351,-1.1929254102450586,1
-1.3759033613977567,1.4464436247420196,0
0.6494608688198666,-2.3249562884243824,1
1.3539906186466428,-1.9911207216257818,1
1.2534322741189838,1.6866186307139635,1
0.24027194777730942,2.561058558429682,1
1.673850977028944,-1.619155850560844,1
2.8918773114049072,0.287562197187778,1
-0.9966047242976973,1.1806113716586941,0
1.8006300356669955,1.5795818820818914,1
1.0627759874511549,3.5078232961940565,0
-1.2733951211317616,-2.1441977942835004,0
2.7303102289958243,0.5656709889920836,1
1.573567580346227,-1.4718775983970414,1
2.8701624231327947,-0.08535544629136527,1
1.57905393759369,-1.3054173753368281,1
2.234071607642673,0.8021634626761684,1
2.1980693632803243,-0.7250993856934572,1
1.2564979141086348,1.7319913241620202,1
1.321140706557643,-1.7768389065159607,1
1.625577373038603,-1.242020199308992,1
-1.8006417706318598,-1.968862126754722,0
0.4141810062443081,2.4116153714336788,1
-2.0715993806685837,0.9049300945522728,0
2.9205201083943484,0.7539194890704791,1
0.6483671748703497,-2.5165482890859536,1
1.1784841983765524,1.7156745739276071,1
-2.564314998379797,1.1176524446392038,0
0.9562034640593693,1.8271836975004052,1
0.54323276237673,-2.6731238969167714,1
-1.4670555827217737,-1.2494144638510172,0
0.5501623562855418,1.8563901615395626,1
0.7727392577998866,1.8655008859332087,1
-3.0330037251427107,0.7731623603364899,0
-2.021943463172189,1.0469201154489138,0
0.18222831720014443,2.416810999654522,0
1.151248846198354,-1.9421722524343634,1
1.3692005553834967,-1.7448751223623158,1
0.40338904226711225,2.032690761226058,1
2.150930674223153,0.934157896567486,1
1.8860297677093185,0.9166626850950942,1
0.20370609548685548,-2.9813222022928847,1
-1.2890328087843843,-2.1103068218870153,0
1.6090196407884967,1.4921163567611155,1
-3.1450904803139914,0.9133300634945614,0
1.8032367647244647,1.4471579863327582,1
1.7827565080293006,-0.9811061208117977,1
-3.808207228496471,-0.1932893636368458,0
-3.4954359839572646,-0.1412454931698759,0
-1.2231237898566758,-2.409300152663624,0
3.329594978253484,0.004650247644211403,1
-1.4207972335319354,-1.1254124691574283,0
1.8236965221104573,1.2013449573868562,1
-1.4027065769913625,-1.6925729178863584,0
1.5236188865041345,-1.3031089393710014,1
0.9359694884571791,-2.2768528925191256,1
1.0205313442575419,1.7009033440897292,1
-1.3918191745656445,-2.224538892899557,0
0.931461799230904,-2.2106890037997817,1
1.805988473713787,1.4808241305745753,1
-0.01885107762147009,1.806440064967612,0
-1.82316861968732,-1.38899310168358,0
2.4444892017749567,0.9377337223613378,1
1.9188256603996467,-1.0279509966691047,1
-1.5404971504049263,-0.9647606829068235,0
-1.3243727851963731,-2.1129560035376294,0
1.7785081438303076,1.464946531474804,1
-1.2166553926045447,-2.054985571464904,0
-1.8934576167645139,-1.102452651553411,0
0.46140316134509884,2.3723349912740472,1
0.8157005368645015,1.8325672286853898,1
1.178251020886623,1.8967596013527324,1
-1.4960455032707856,-1.3247336086311114,0
2.0102768596505447,1.2216053967306542,1
1.598876839332063,-1.3068313259423656,1
1.608095888954549,-1.272857210266631,1
-1.9561308051829567,1.453007292181593,0
1.0905048966073303,-1.851913770198963,1
0.8794071909990211,2.2862018075063317,1
-1.5625197161365112,-1.5045161344183915,0
-1.7726038317622423,-1.7335493174088379,0
1.5526531532206138,-1.4019766703188805,1
-1.4658864205960345,-2.0363936040160375,0
-1.8221104391413787,-0.9300646374525374,0
1.9453961216409765,-1.232537415002883,1
-0.9812050657477841,-1.317582371432364,0
1.7431460096102778,1.1516264621870569,1
2.089756243173916,1.3833266703687634,1
-1.4124216319600933,-1.4399898736697012,0
-3.4135296161066737,0.17318278229060757,0
-1.1748499368291418,-1.9624928176469676,0
-0.9994217820795521,1.9820521793871229,0
2.5648204023585235,-0.16386779784054006,1
2.3071344762252024,0.829172662267663,1
1.4617890761220629,-1.506948037212024,1
2.3288368620520794,1.037814137310609,1
-3.59618102145196,0.07000123331281394,0
0.3886091788017154,-2.568968776787795,1
-2.139240101290163,0.38412030562928656,0
1.9848754290979642,1.522828603970027,1
-1.7407662477915986,-0.5107109387743722,0
1.748342485731324,-1.2323341960122223,1
1.8665078904911,-1.4566101238222675,1
-1.6062399788927089,-1.9075525438245133,0
-1.4496289729458882,-2.018850415709995,0
-1.4513171744472828,-1.5009935685864604,0
-2.6919190840303164,0.42192929727757367,0
0.42441872055727736,-2.838855150440442,1
-1.4576157145170472,-1.9347174255914488,0
-2.6086472518471093,1.0077526731399797,0
-2.854266699911698,0.8712113478821535,0
-1.6339027765047371,1.4674789635511105,0
-3.579083302798637,-0.4095046346484541,0
-5.4322651131174835,-0.16588141837454717,0
1.48509127723475,-1.7107192650392564,1
1.050583068088157,-2.087527199172004,1
1.7980917740369984,-1.1145958385846861,1
-1.5823552343106937,0.7444274489363676,0
1.5428581944381938,-1.6038808918945222,1
0.8838791196872982,2.148657272103632,1
-0.3276356616000511,2.209295039196845,0
-3.6616643915332165,0.3983917465284321,0
-1.823603042510945,-0.7802656605952456,0
-1.172996734329626,2.2477646440156063,0
1.355720706788792,1.7989572130173768,1
-2.4161129877924936,1.35802662775456,0
1.271610862645454,2.105568209155553,1
-1.7404019423307653,1.6387580077372028,0
-1.6142909142033597,-0.6862204161038872,0
1.1454210145312644,-1.9911067952783843,1
1.8935630920673225,-1.105176826886841,1
-1.3982054515099618,2.004270844690673,0
1.270839116758844,1.7760804310775389,1
-1.366761646735158,-0.6377729298616776,0
-1.5642148634389885,-1.3925191045194687,0
1.7576051142264177,1.3070150898959079,1
2.2097886653619945,1.1493075118838063,1
-1.900837598072305,-0.7850535282037429,0
2.1551338664034727,-1.0988293066299077,1
-1.0909851381646605,-1.6993174325143756,0
-1.5065403287629762,-2.182280341322616,0
-0.5285187873557378,2.2083477328589334,0
1.12222861282763,1.8602602323142365,1
-1.8166796679015296,-0.49664214212112867,0
-1.3910686076920666,2.3532458556838685,0
-0.5987005372463937,2.2904701574001676,0
-0.651667529852351,1.8528898898819643,0
-2.5670838440996016,1.1878874673984658,0
0.9083863973726785,2.5826338228659873,0
0.6229694331212473,-2.581527462995427,1
-2.037555807496071,2.0633826332717,0
1.7975892815355095,-1.4555102525629693,1
-1.2113138376851487,1.3668700518615582,0
1.5451201669281711,1.6433720683137214,1
-2.884224893983969,0.7449361745117085,0
0.14124868509708266,2.394510990534376,0
1.1787521162431576,-1.8065827381992454,1
-2.838047963843353,0.7675258867441279,0
-1.2671342865052186,-2.1695925065201473,0
1.4817681420519253,-1.53713258464192,1
-3.730823179620474,0.519292559338375,0
2.8500998513375073,0.4133220050311519,1
-1.4407512343402655,-1.8632844569776208,0
-3.1143434159045777,0.38702922511355786,0
-1.6675037806381512,1.691298909182346,0
-1.4230426319094616,1.5014644605247958,0
2.3798841719552444,-0.4199136490752102,1
1.0175117668241374,1.8307504996531265,1
1.840777413842019,-1.3305124942533826,1
-0.8389404724984831,1.194038975330801,0
-1.2953887422461006,1.3602423918801831,0
2.8138294277672644,-0.18646081941200499,1
1.8363488095690828,1.1384543423829954,1
-0.5621012529605804,1.4663043598344048,0
-1.5922155679169407,-1.7790485496999608,0
-2.924858161812525,0.929186693676163,0
-4.582198216233655,0.31927024673649806,0
1.7183372023223809,-1.1017029816193928,1
-0.12680948950967985,2.6935154515772863,1
-1.57232523434869,1.613779203129072,0
0.7857061312482274,2.590994328405767,1
-2.0313612152616347,-1.5523331475378617,0
-0.8310693040243675,1.8620807796342793,0
0.5736983076484063,-2.630075544928383,1
1.507600188009101,-1.489302056186962,1
1.3452831498011193,-1.8356972902626025,1
0.4842417172689917,2.159027463424905,1
1.9174699329127372,0.6959441454304631,1
1.5213452498079403,1.0679535204016837,1
